Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.127677,1.548595,0.866667,0.133333,0.875000,0.875000,0.857143,0.875000,0.875000,0.732143,0.767857,"[[6,1],
 [1,7]]","[6, 1, 1, 7]","(2, 2)",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.639283,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
3,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.456137,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.622573,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.969388,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136724,1.557020,0.857143,0.142857,0.714286,0.714286,1.000000,1.000000,0.833333,0.745356,0.816327,"[[7,0],
 [2,5]]","[7, 0, 2, 5]","(2, 2)",2
6,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.703983,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
7,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.071392,1.691730,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.969388,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",7
8,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.703245,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.948980,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136219,1.176965,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.836735,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",1
10,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.487902,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.885417,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",2
