Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.064848,1.649824,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.901786,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",3
2,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001515,1.765476,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
3,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.068867,1.697527,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.959184,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.137734,1.642451,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.928571,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",4
5,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001515,1.646429,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136219,1.352919,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.918367,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",1
7,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.069372,1.862735,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
8,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136724,1.560231,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001010,1.775068,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.002020,1.739342,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",4
