Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
1,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06484848484848482,1.7040603160858154,0.8666666666666667,0.1333333333333333,0.75,0.75,1.0,1.0,0.8571428571428571,0.7637626158259733,0.875,"[[7,0],
 [2,6]]","[7, 0, 2, 6]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.21272727 0.20161616 0.20060606 0.19858586 0.19858586 0.12919192
 0.12919192 0.12919192 0.12919192 0.06636364 0.06636364 0.06636364
 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364
 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364
 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364 0.06636364
 0.06585859 0.06585859 0.06535354 0.06535354 0.06535354 0.06535354
 0.06535354 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848 0.06484848
 0.06484848 0.06484848]",2
2,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.13672438672438678,1.7481298446655273,0.7857142857142857,0.2142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.5773502691896257,0.7857142857142858,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]","[0.2222583  0.1538961  0.1468254  0.14480519 0.14480519 0.14480519
 0.14126984 0.14126984 0.14126984 0.13722944 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439 0.13672439
 0.13672439 0.13672439]",2
3,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0025252525252525276,2.205568790435791,0.8571428571428571,0.1428571428571429,1.0,1.0,0.7142857142857143,0.7777777777777778,0.875,0.7453559924999299,0.8571428571428572,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",5,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]","[0.01868687 0.01868687 0.01868687 0.01868687 0.01868687 0.01868687
 0.01262626 0.01262626 0.01262626 0.01262626 0.01010101 0.01010101
 0.00757576 0.00757576 0.00757576 0.00757576 0.00757576 0.00757576
 0.00757576 0.00757576 0.00757576 0.00757576 0.00757576 0.00757576
 0.00757576 0.00757576 0.00555556 0.00555556 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",2
4,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0025252525252525276,1.8215277194976807,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0]","[0.09058442 0.08250361 0.08250361 0.07694805 0.07593795 0.07593795
 0.07593795 0.07593795 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545
 0.00454545 0.00454545 0.00454545 0.00454545 0.00454545 0.0040404
 0.00353535 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",2
5,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.003030303030303033,1.8275635242462158,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9285714285714286,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",6,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]","[0.16096681 0.15541126 0.14935065 0.08250361 0.076443   0.0734127
 0.0734127  0.0734127  0.0734127  0.0734127  0.0734127  0.0734127
 0.0713925  0.0713925  0.0713925  0.0713925  0.0713925  0.0713925
 0.0713925  0.07088745 0.07088745 0.07088745 0.07088745 0.07088745
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.00555556 0.00555556 0.00555556 0.00555556
 0.00555556 0.00555556 0.00555556 0.0040404  0.0040404  0.00353535
 0.00353535 0.0030303 ]",2
6,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0010101010101010112,1.5871455669403076,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9285714285714286,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]","[0.15137085 0.07896825 0.07896825 0.0744228  0.0734127  0.00656566
 0.00656566 0.00656566 0.00656566 0.00656566 0.0040404  0.0040404
 0.0030303  0.0030303  0.0030303  0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101  0.0010101  0.0010101  0.0010101  0.0010101
 0.0010101  0.0010101 ]",2
7,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06886724386724384,1.6255855560302734,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9285714285714286,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2,"[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.23033911 0.21518759 0.14430014 0.14430014 0.07189755 0.07189755
 0.07189755 0.07088745 0.07088745 0.0703824  0.0703824  0.0703824
 0.0703824  0.0703824  0.0703824  0.06987734 0.06987734 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",2
8,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0020202020202020224,1.9149377346038818,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.16046176 0.09209957 0.09209957 0.08553391 0.08401876 0.08401876
 0.00909091 0.00757576 0.00707071 0.00707071 0.00707071 0.00707071
 0.00707071 0.00707071 0.00707071 0.00707071 0.00707071 0.00353535
 0.00353535 0.00252525 0.00252525 0.00252525 0.00252525 0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",2
9,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06937229437229434,1.778956651687622,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9285714285714286,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08957431 0.08957431 0.07997835 0.07189755 0.07189755 0.07189755
 0.07189755 0.07189755 0.07189755 0.07189755 0.07189755 0.07189755
 0.07189755 0.07189755 0.07189755 0.07189755 0.07189755 0.0703824
 0.0703824  0.0703824  0.0703824  0.0703824  0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229 0.06937229
 0.06937229 0.06937229]",2
10,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06886724386724384,1.7024650573730469,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,0.9166666666666667,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.22983405 0.16197691 0.16197691 0.14632035 0.14632035 0.14632035
 0.14632035 0.14632035 0.07492785 0.07492785 0.07492785 0.07492785
 0.07492785 0.07492785 0.07492785 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",2
1,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0025252525252525276,1.8383231163024902,0.9333333333333333,0.06666666666666665,0.875,0.875,1.0,1.0,0.9333333333333333,0.875,0.9375,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]","[0.14737374 0.08555556 0.0830303  0.0830303  0.07343434 0.07141414
 0.07141414 0.07141414 0.06737374 0.06737374 0.06737374 0.06737374
 0.06737374 0.06737374 0.0040404  0.0040404  0.0040404  0.0040404
 0.0040404  0.0040404  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
2,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06886724386724384,1.5310642719268799,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428572,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.16046176 0.14632035 0.14177489 0.14177489 0.14177489 0.13975469
 0.13975469 0.13975469 0.13773449 0.13773449 0.13773449 0.13773449
 0.13773449 0.13773449 0.07189755 0.07189755 0.06987734 0.06987734
 0.06987734 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724 0.06886724
 0.06886724 0.06886724]",3
3,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0025252525252525276,2.008249282836914,0.7857142857142857,0.2142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.5773502691896257,0.7857142857142858,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08805916 0.08300866 0.01262626 0.01262626 0.01262626 0.01262626
 0.01262626 0.01262626 0.01262626 0.01262626 0.01262626 0.01262626
 0.01262626 0.01262626 0.01262626 0.01262626 0.01060606 0.00909091
 0.00909091 0.00909091 0.00909091 0.00808081 0.00808081 0.00808081
 0.00808081 0.00808081 0.00757576 0.00757576 0.00757576 0.00606061
 0.00454545 0.00353535 0.00353535 0.00353535 0.00353535 0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
4,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0025252525252525276,1.947706937789917,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15995671 0.1468254  0.08149351 0.08149351 0.08149351 0.07290765
 0.07290765 0.07290765 0.0703824  0.0703824  0.0703824  0.0703824
 0.0703824  0.00353535 0.00353535 0.0030303  0.0030303  0.0030303
 0.0030303  0.0030303  0.0030303  0.0030303  0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525]",3
5,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06987734487734484,1.7440831661224365,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9285714285714286,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15894661 0.15793651 0.15793651 0.1458153  0.1458153  0.1458153
 0.1458153  0.1458153  0.1458153  0.14076479 0.14076479 0.13975469
 0.13975469 0.07088745 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734]",3
6,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0020202020202020224,1.802335262298584,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15591631 0.07694805 0.07694805 0.07694805 0.0734127  0.0734127
 0.0734127  0.07189755 0.07189755 0.00909091 0.00909091 0.00909091
 0.00909091 0.00909091 0.00909091 0.00909091 0.00909091 0.00858586
 0.00858586 0.00858586 0.0030303  0.0030303  0.00252525 0.00252525
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
7,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0015151515151515165,1.950247049331665,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9285714285714286,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0.08805916 0.08603896 0.08351371 0.08351371 0.08250361 0.08250361
 0.08250361 0.08250361 0.08048341 0.07593795 0.07593795 0.07593795
 0.0754329  0.0754329  0.0754329  0.0754329  0.0754329  0.0724026
 0.0724026  0.0724026  0.0703824  0.0703824  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515 0.00151515
 0.00151515 0.00151515]",3
8,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0020202020202020224,1.8828396797180176,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9285714285714286,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.15743146 0.15238095 0.08149351 0.08149351 0.08149351 0.0774531
 0.07492785 0.07492785 0.07492785 0.01010101 0.01010101 0.01010101
 0.01010101 0.01010101 0.01010101 0.00656566 0.00656566 0.0040404
 0.0040404  0.00353535 0.00353535 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
9,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.06987734487734484,1.7816967964172363,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8571428571428571,0.875,0.9333333333333333,0.8660254037844387,0.9285714285714286,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]","[0.16197691 0.16197691 0.15793651 0.14632035 0.14632035 0.14632035
 0.14632035 0.14632035 0.1458153  0.1458153  0.1458153  0.1458153
 0.1458153  0.1458153  0.13924964 0.13924964 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734 0.06987734
 0.06987734 0.06987734]",3
10,bLRRIME-CART,cart,PulmonaryHypertension,v1,0.0020202020202020224,1.8884413242340088,0.9285714285714286,0.0714285714285714,0.875,0.875,1.0,1.0,0.9333333333333333,0.8660254037844387,0.9375,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",4,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]","[0.15591631 0.14834055 0.08048341 0.08048341 0.08048341 0.08048341
 0.08048341 0.0784632  0.0784632  0.0784632  0.0784632  0.0784632
 0.0784632  0.0713925  0.0713925  0.0703824  0.0703824  0.06987734
 0.00505051 0.0030303  0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525 0.00252525
 0.00252525 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202  0.0020202  0.0020202  0.0020202  0.0020202
 0.0020202  0.0020202 ]",3
