Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.127677,1.684813,0.866667,0.133333,0.875000,0.875000,0.857143,0.875000,0.875000,0.732143,0.910714,"[[6,1],
 [1,7]]","[6, 1, 1, 7]","(2, 2)",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.001010,1.621535,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.068867,1.550972,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.002020,1.831437,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.137229,1.695530,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.938776,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.068867,1.738391,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.979592,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
7,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.070887,1.910478,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.908163,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",6
8,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.003030,1.813185,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6
9,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069877,1.733435,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.959184,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
10,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.068867,1.638019,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.937500,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",2
