Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.002020,1.665451,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",4
2,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.068867,1.652730,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.948980,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136724,1.617094,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.846939,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136724,1.618341,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.826531,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.069877,1.817210,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.979592,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
6,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136724,1.483089,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
7,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001010,1.675525,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.069372,1.651961,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.948980,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
9,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001515,1.745585,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
10,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.068867,1.564085,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.875000,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",2
