Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
1,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.08606060606060606,1.8995614051818848,0.9333333333333333,0.06666666666666665,1.0,1.0,0.8571428571428571,0.8888888888888888,0.9411764705882353,0.8728715609439694,0.9553571428571429,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",45,"[1 1 1 0 0 0 1 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1
 0 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0 1 1 0
 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 1 1]","[0.14939394 0.14939394 0.08858586 0.08858586 0.08858586 0.08858586
 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586
 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586
 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586
 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586 0.08858586
 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061
 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061
 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061 0.08606061
 0.08606061 0.08606061]",1
2,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.08957431457431456,1.902061939239502,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9081632653061225,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",43,"[1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1
 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 1 0 1
 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 1]","[0.15894661 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957
 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957
 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957
 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957
 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957 0.09209957
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442
 0.09058442 0.09058442 0.09058442 0.09058442 0.09058442 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431]",1
3,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.08704906204906203,1.8910303115844727,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9081632653061225,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",38,"[0 0 0 0 1 0 1 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1
 1 0 0 0 1 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 1 1 0
 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 1 0 1 0 1]","[0.08957431 0.08957431 0.08957431 0.08856421 0.08856421 0.08856421
 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916
 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916 0.08805916
 0.08805916 0.08805916 0.08805916 0.08704906 0.08704906 0.08704906
 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906
 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906
 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906
 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906 0.08704906
 0.08704906 0.08704906]",1
4,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.09260461760461759,1.9014346599578857,0.9285714285714286,0.0714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9230769230769231,0.8660254037844387,0.9795918367346939,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",49,"[0 0 0 1 0 0 1 0 1 0 1 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 1 0
 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1
 1 1 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 1 0 0 0 1 0 0 1]","[0.22983405 0.16500722 0.16500722 0.16500722 0.16500722 0.16298701
 0.16147186 0.16147186 0.16147186 0.15894661 0.15894661 0.15894661
 0.15894661 0.15894661 0.15894661 0.15339105 0.15339105 0.15339105
 0.15339105 0.15339105 0.15339105 0.15339105 0.15339105 0.15339105
 0.15339105 0.15339105 0.15339105 0.15339105 0.15339105 0.15339105
 0.15339105 0.15339105 0.15339105 0.09260462 0.09260462 0.09260462
 0.09260462 0.09260462 0.09260462 0.09260462 0.09260462 0.09260462
 0.09260462 0.09260462 0.09260462 0.09260462 0.09260462 0.09260462
 0.09260462 0.09260462]",1
5,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.16046176046176053,1.901240587234497,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428572,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",49,"[0 0 0 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1
 1 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 1 1 0 1 0 1 1 0
 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0]","[0.16197691 0.16197691 0.16197691 0.16197691 0.16197691 0.16197691
 0.16197691 0.16197691 0.16197691 0.16197691 0.16197691 0.16197691
 0.16197691 0.16197691 0.16197691 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176 0.16046176
 0.16046176 0.16046176]",1
6,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.29163059163059163,1.8944320678710938,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.75,0.4472135954999579,0.6530612244897959,"[[4,3],
 [1,6]]","[4, 3, 1, 6]","(2, 2)",40,"[1 0 0 0 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1
 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 1 1 0]","[0.29466089 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089
 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089
 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089
 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089 0.29466089
 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079
 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079 0.29365079
 0.29163059 0.29163059 0.29163059 0.29163059 0.29163059 0.29163059
 0.29163059 0.29163059 0.29163059 0.29163059 0.29163059 0.29163059
 0.29163059 0.29163059]",1
7,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.22528860028860032,1.9558205604553223,0.7857142857142857,0.2142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.7692307692307693,0.5773502691896257,0.8571428571428572,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",43,"[0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 0 1
 1 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0
 1 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1]","[0.29466089 0.29466089 0.29466089 0.29466089 0.29213564 0.29213564
 0.29213564 0.29213564 0.29213564 0.29213564 0.29213564 0.29213564
 0.29213564 0.29213564 0.29213564 0.29213564 0.29213564 0.29213564
 0.29213564 0.29213564 0.23387446 0.23387446 0.23387446 0.23387446
 0.23387446 0.2273088  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886  0.2252886  0.2252886  0.2252886  0.2252886
 0.2252886  0.2252886 ]",1
8,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.1584415584415585,1.899632453918457,0.8571428571428571,0.1428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7959183673469388,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",45,"[1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 1 0 0 1 0 1 1
 1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 1 0
 1 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1]","[0.16298701 0.16298701 0.16298701 0.16248196 0.16248196 0.16248196
 0.16248196 0.16248196 0.16248196 0.16096681 0.16096681 0.16096681
 0.16096681 0.16096681 0.16096681 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156 0.15844156
 0.15844156 0.15844156]",1
9,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.23185425685425687,1.9831125736236572,0.7857142857142857,0.2142857142857143,1.0,1.0,0.5714285714285714,0.7,0.8235294117647058,0.6324555320336759,0.7142857142857143,"[[4,3],
 [0,7]]","[4, 3, 0, 7]","(2, 2)",56,"[1 1 1 0 0 0 0 1 1 1 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 1 0 1 1 0 1 1
 1 1 0 0 1 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1
 1 0 0 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1]","[0.29365079 0.29365079 0.29365079 0.29365079 0.29264069 0.29264069
 0.29264069 0.29264069 0.29264069 0.29264069 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426 0.23185426
 0.23185426 0.23185426]",1
10,bLRRIME-KNN,knn,PulmonaryHypertension,s4,0.08957431457431456,2.0121560096740723,0.9285714285714286,0.0714285714285714,1.0,1.0,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.8606629658238705,0.9583333333333334,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",43,"[0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 1
 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1
 1 1 0 0 1 1 0 1 1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0]","[0.15844156 0.15844156 0.15844156 0.15844156 0.15793651 0.15793651
 0.15743146 0.09866522 0.09866522 0.09866522 0.09866522 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431 0.08957431
 0.08957431 0.08957431]",1
