Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.127677,1.503336,0.866667,0.133333,1.000000,1.000000,0.714286,0.800000,0.888889,0.755929,0.892857,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068362,1.430440,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.989796,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",1
3,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.490382,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068362,1.331437,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",1
5,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136724,1.516896,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.928571,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
6,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.069372,1.700749,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
7,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.327960,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136724,1.436049,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068362,1.418670,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",1
10,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.002525,1.729123,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",5
