Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.214747,1.953931,0.800000,0.200000,0.875000,0.875000,0.714286,0.777778,0.823529,0.600099,0.794643,"[[5,2],
 [1,7]]","[5, 2, 1, 7]","(2, 2)",49
2,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.089574,2.050121,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.948980,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",43
3,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.157431,1.931065,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.806122,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",43
4,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.228824,1.917852,0.785714,0.214286,0.857143,0.857143,0.714286,0.750000,0.800000,0.577350,0.714286,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",50
5,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.087554,1.911665,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",39
6,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.156926,1.981109,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.877551,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",42
7,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.096645,1.917125,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",57
8,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.157937,1.894865,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.836735,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",44
9,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.028788,1.919286,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",57
10,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.296681,1.900381,0.714286,0.285714,0.625000,0.625000,0.833333,0.833333,0.714286,0.458333,0.781250,"[[5,1],
 [3,5]]","[5, 1, 3, 5]","(2, 2)",50
