Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003535,21.192551,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",7
2,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,18.599727,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
3,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068867,16.990392,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
4,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,19.661366,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,20.118028,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
6,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.005051,24.872740,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",10
7,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068867,20.040026,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
8,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,21.522914,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.857143,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
9,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.070382,20.816524,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5
10,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,21.198921,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",3
1,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.064848,13.656805,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.857143,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",3
2,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,14.026197,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
3,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.161480,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
4,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,15.586879,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,15.640968,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.938776,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
6,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068362,11.443172,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",1
7,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.205087,14.208440,0.785714,0.214286,0.857143,0.857143,0.714286,0.750000,0.800000,0.577350,0.724490,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",3
8,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,14.685322,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
9,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.137734,15.209770,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.836735,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",4
10,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,14.416699,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.875000,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",4
1,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.065354,29.304903,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.875000,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",4
2,bHHO-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,23.849614,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
