Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.548530,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",3
2,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.004040,1.718413,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",8
3,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.680540,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.069372,1.597576,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.989796,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
5,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.069877,1.747295,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.887755,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
6,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.693897,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
7,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136219,1.324198,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.826531,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",1
8,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.069372,1.576516,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.928571,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3
9,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136724,1.589999,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.136724,1.481001,0.857143,0.142857,0.875000,0.875000,0.833333,0.875000,0.875000,0.708333,0.781250,"[[5,1],
 [1,7]]","[5, 1, 1, 7]","(2, 2)",2
