Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001515,1.839691,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",3
2,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.615600,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.908163,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001010,1.620173,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.631662,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.897959,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069372,1.503502,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.070382,1.859701,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.857143,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5
7,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069877,1.562506,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.969388,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
8,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.137734,1.659945,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.755102,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",4
9,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069372,1.627830,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.867347,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
10,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.136219,1.327574,0.857143,0.142857,0.750000,0.750000,1.000000,1.000000,0.857143,0.750000,0.833333,"[[6,0],
 [2,6]]","[6, 0, 2, 6]","(2, 2)",1
