Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.153434,1.924468,0.866667,0.133333,1.000000,1.000000,0.714286,0.800000,0.888889,0.755929,0.866071,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",53
2,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.096645,1.941566,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.908163,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",57
3,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.159452,1.910046,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.857143,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",47
4,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.096140,1.914146,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.938776,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",56
5,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.225289,2.051110,0.785714,0.214286,0.714286,0.714286,0.857143,0.833333,0.769231,0.577350,0.795918,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",43
6,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.022222,1.909707,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",44
7,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.230844,1.897005,0.785714,0.214286,0.714286,0.714286,0.857143,0.833333,0.769231,0.577350,0.765306,"[[6,1],
 [2,5]]","[6, 1, 2, 5]","(2, 2)",54
8,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.237915,1.896503,0.785714,0.214286,0.571429,0.571429,1.000000,1.000000,0.727273,0.632456,0.806122,"[[7,0],
 [3,4]]","[7, 0, 3, 4]","(2, 2)",68
9,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.232359,1.945092,0.785714,0.214286,0.857143,0.857143,0.714286,0.750000,0.800000,0.577350,0.846939,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",57
10,bLRRIME-KNN,knn,PulmonaryHypertension,s1,0.156421,1.904363,0.857143,0.142857,1.000000,1.000000,0.666667,0.800000,0.888889,0.730297,0.750000,"[[4,2],
 [0,8]]","[4, 2, 0, 8]","(2, 2)",41
