Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.064343,1.652144,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.937500,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.554154,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.938776,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.659634,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.989796,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
4,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.070382,1.675580,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.887755,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
5,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001515,1.582964,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069877,1.522319,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.867347,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",4
7,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069877,1.871952,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.867347,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
8,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.136724,1.671206,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.867347,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001010,1.659177,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069372,1.527025,0.928571,0.071429,0.875000,0.875000,1.000000,1.000000,0.933333,0.866025,0.906250,"[[6,0],
 [1,7]]","[6, 0, 1, 7]","(2, 2)",3
