Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.065354,19.512214,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.875000,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",4
2,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.068867,20.442556,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
3,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,19.116324,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
4,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.003030,22.102167,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",6
5,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002525,20.339339,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
6,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001010,17.902953,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
7,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069877,18.498991,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.948980,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
8,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.002020,21.838023,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
9,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.001515,20.558232,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
10,bLRRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.069372,19.952875,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.958333,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",3
1,bRIME-XGBOOST,xgboost,PulmonaryHypertension,v1,0.128182,14.232490,0.866667,0.133333,1.000000,1.000000,0.714286,0.800000,0.888889,0.755929,0.732143,"[[5,2],
 [0,8]]","[5, 2, 0, 8]","(2, 2)",3
