Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.004040,1.730407,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",8
2,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.070382,1.606944,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
3,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.137229,1.589602,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.816327,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.136724,1.601968,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.857143,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.002020,1.635332,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
6,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.579567,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.918367,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
7,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001010,1.563213,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.137229,1.668130,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.846939,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
9,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001010,1.605995,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.484780,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.958333,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",2
