Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.064343,1.548673,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.946429,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",2
2,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.353936,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.989796,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.630558,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.002020,1.720348,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.068867,1.449125,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.867347,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",2
6,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.137229,1.469324,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.795918,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",3
7,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.069877,1.511409,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.948980,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",4
8,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.070382,1.656831,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.928571,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",5
9,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.205087,1.559781,0.785714,0.214286,1.000000,1.000000,0.571429,0.700000,0.823529,0.632456,0.785714,"[[4,3],
 [0,7]]","[4, 3, 0, 7]","(2, 2)",3
10,bLRRIME-KNN,knn,PulmonaryHypertension,v4,0.001515,1.575171,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[6,0],
 [0,8]]","[6, 0, 0, 8]","(2, 2)",3
