Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.003030,1.843003,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",6
2,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.622334,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
3,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.900129,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.867347,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.136724,1.720487,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.867347,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
5,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.675203,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.979592,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.633502,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.877551,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
7,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.001010,1.576775,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.545848,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
9,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.001010,1.753361,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
10,bLRRIME-KNN,knn,PulmonaryHypertension,v1,0.069372,1.576701,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.864583,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",3
