Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.064848,1.585090,0.933333,0.066667,0.875000,0.875000,1.000000,1.000000,0.933333,0.875000,0.928571,"[[7,0],
 [1,7]]","[7, 0, 1, 7]","(2, 2)",3
2,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.002020,1.765980,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
3,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.001515,1.559516,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
4,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.002020,1.627290,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
5,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.136724,1.573807,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.979592,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",2
6,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.002020,1.772697,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",4
7,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.070382,1.803799,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.867347,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",5
8,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.069372,1.519868,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.918367,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",3
9,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.137229,1.617705,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.836735,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",3
10,bLRRIME-KNN,knn,PulmonaryHypertension,v2,0.068362,1.479624,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.885417,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",1
