Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.031313,1.910659,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,8]]","[7, 0, 0, 8]","(2, 2)",62
2,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.159452,1.898917,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.816327,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",47
3,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.295671,1.945780,0.714286,0.285714,0.714286,0.714286,0.714286,0.714286,0.714286,0.428571,0.734694,"[[5,2],
 [2,5]]","[5, 2, 2, 5]","(2, 2)",48
4,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.291631,1.912536,0.714286,0.285714,0.714286,0.714286,0.714286,0.714286,0.714286,0.428571,0.755102,"[[5,2],
 [2,5]]","[5, 2, 2, 5]","(2, 2)",40
5,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.156926,1.893025,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.826531,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",42
6,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.227814,1.997605,0.785714,0.214286,0.857143,0.857143,0.714286,0.750000,0.800000,0.577350,0.806122,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",48
7,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.018687,1.947284,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",37
8,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.226804,1.946039,0.785714,0.214286,0.857143,0.857143,0.714286,0.750000,0.800000,0.577350,0.673469,"[[5,2],
 [1,6]]","[5, 2, 1, 6]","(2, 2)",46
9,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.021717,1.870210,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",43
10,bLRRIME-KNN,knn,PulmonaryHypertension,s2,0.170563,1.897697,0.857143,0.142857,1.000000,1.000000,0.666667,0.800000,0.888889,0.730297,0.833333,"[[4,2],
 [0,8]]","[4, 2, 0, 8]","(2, 2)",69
