Fold,Algorithm,Classifier,Dataset,TransferFunction,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures
1,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.064848,1.523463,0.933333,0.066667,1.000000,1.000000,0.857143,0.888889,0.941176,0.872872,0.946429,"[[6,1],
 [0,8]]","[6, 1, 0, 8]","(2, 2)",3
2,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.849369,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.959184,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
3,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.002525,1.639503,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",5
4,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001515,1.638108,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",3
5,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069372,1.746144,0.928571,0.071429,1.000000,1.000000,0.857143,0.875000,0.933333,0.866025,0.897959,"[[6,1],
 [0,7]]","[6, 1, 0, 7]","(2, 2)",3
6,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.001010,1.675177,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"[[7,0],
 [0,7]]","[7, 0, 0, 7]","(2, 2)",2
7,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.136724,1.605365,0.857143,0.142857,0.857143,0.857143,0.857143,0.857143,0.857143,0.714286,0.836735,"[[6,1],
 [1,6]]","[6, 1, 1, 6]","(2, 2)",2
8,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.068867,1.540838,0.928571,0.071429,0.857143,0.857143,1.000000,1.000000,0.923077,0.866025,0.969388,"[[7,0],
 [1,6]]","[7, 0, 1, 6]","(2, 2)",2
9,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.137734,1.605592,0.857143,0.142857,1.000000,1.000000,0.714286,0.777778,0.875000,0.745356,0.744898,"[[5,2],
 [0,7]]","[5, 2, 0, 7]","(2, 2)",4
10,bLRRIME-KNN,knn,PulmonaryHypertension,v3,0.069372,1.639781,0.928571,0.071429,1.000000,1.000000,0.833333,0.888889,0.941176,0.860663,0.875000,"[[5,1],
 [0,8]]","[5, 1, 0, 8]","(2, 2)",3
